CMIP6.CMIP.NCC.NorCPM1.historical.r1i1p1f1.Lmon.mrsos.gn.v20200724, hdl:21.14100/1471c69a-e74b-3861-8395-424ebee444fc
CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3.ssp370.r1i1p1f1.Amon.rsdt.gr.v20200310, hdl:21.14100/5d6ff6ff-7ad6-3f5f-98e5-d484ae8259cd
CMIP6.ScenarioMIP.UA.MCM-UA-1-0.ssp245.r1i1p1f2.Ofx.areacello.gn.v20190731, hdl:21.14100/8aa7bef3-3a4a-3832-b07e-d3c33e5eeaf0
CMIP6.CMIP.MOHC.HadGEM3-GC31-MM.historical.r1i1p1f3.day.huss.gn.v20191207, hdl:21.14100/bc71cc0c-db9c-33a3-9396-4b3ae2e7f2aa
CMIP6.ScenarioMIP.AWI.AWI-CM-1-1-MR.ssp126.r1i1p1f1.Amon.tasmax.gn.v20190529, hdl:21.14100/df8077f5-fe14-3cba-b7bf-ae7b1c3f882e
CMIP6.CMIP.CNRM-CERFACS.CNRM-ESM2-1.historical.r1i1p1f2.Amon.evspsbl.gr.v20181206, hdl:21.14100/c437eae5-bbc0-38b5-8a3b-e5fafa9a57fd
CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp245.r1i1p1f1.Amon.vas.gn.v20190222, hdl:21.14100/097eeb92-c25e-38cd-b6fd-30dfab489c3a
CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.rlus.gn.v20200622, hdl:21.14100/9f0e80b3-4226-3d41-9269-aba9d64bb866
CMIP6.CMIP.MPI-M.MPI-ESM1-2-LR.historical.r1i1p1f1.Amon.rlus.gn.v20190710, hdl:21.14100/1014f634-e925-3f6e-ad0f-c7250f538140
CMIP6.ScenarioMIP.MPI-M.MPI-ESM1-2-LR.ssp370.r1i1p1f1.Amon.huss.gn.v20190710, hdl:21.14100/a2926e20-0f28-30f7-b43b-0569bdd24a0d
CMIP6.ScenarioMIP.MPI-M.MPI-ESM1-2-LR.ssp370.r1i1p1f1.Amon.ta.gn.v20190710, hdl:21.14100/879fa70d-0045-37b6-88ab-ad50ce8c91bd
CMIP6.ScenarioMIP.AS-RCEC.TaiESM1.ssp245.r1i1p1f1.fx.sftlf.gn.v20201124, hdl:21.14100/843e0e84-3cc0-30f6-a49e-dbe52ec961f3
CMIP6.ScenarioMIP.UA.MCM-UA-1-0.ssp245.r1i1p1f2.Amon.hurs.gn.v20190731, hdl:21.14100/6dac95e0-fccf-39f2-a6f9-f8b3758a149c
CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp434.r1i1p1f1.Amon.rsdt.gn.v20190222, hdl:21.14100/5ce9f6c1-2e2d-3eb1-9bd8-97510d581aa4
CMIP6.CMIP.THU.CIESM.historical.r1i1p1f1.Amon.hur.gr.v20200417, hdl:21.14100/e97ea218-1931-3bbf-aacb-e04950af3d8c
CMIP6.ScenarioMIP.MOHC.UKESM1-0-LL.ssp126.r1i1p1f2.Lmon.mrro.gn.v20190503, hdl:21.14100/92c11015-1039-3f06-8959-278eb073fab3
CMIP6.ScenarioMIP.AWI.AWI-CM-1-1-MR.ssp126.r1i1p1f1.Amon.tasmin.gn.v20190529, hdl:21.14100/5f72eafd-8260-3a1e-841c-90b2a311694e
CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3-Veg.ssp126.r1i1p1f1.Amon.hfss.gr.v20200225, hdl:21.14100/13252295-9a8f-3a05-b86b-bd7cbf7e37db
CMIP6.CMIP.UA.MCM-UA-1-0.historical.r1i1p1f1.Amon.tas.gn.v20190731, hdl:21.14100/d53f9f49-e5ea-359f-b140-fefa747ceff7
CMIP6.ScenarioMIP.CMCC.CMCC-ESM2.ssp245.r1i1p1f1.Amon.hurs.gn.v20210129, hdl:21.14100/d0774d36-f99b-35e7-89bf-4bf8db4ba6b0
CMIP6.ScenarioMIP.CMCC.CMCC-ESM2.ssp245.r1i1p1f1.Amon.huss.gn.v20210129, hdl:21.14100/d1db3e81-b666-32a6-98a0-e6df3d0929ed
CMIP6.ScenarioMIP.HAMMOZ-Consortium.MPI-ESM-1-2-HAM.ssp370.r1i1p1f1.Amon.ta.gn.v20190628, hdl:21.14100/4962bf17-c13a-38bb-9078-7678788c79a1
CMIP6.ScenarioMIP.IPSL.IPSL-CM5A2-INCA.ssp370.r1i1p1f1.Lmon.mrsos.gr.v20201218, hdl:21.14100/98bdbdd8-b636-3d78-8a19-efb5813ea1d9
CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3-Veg-LR.ssp126.r1i1p1f1.Lmon.mrsos.gr.v20201201, hdl:21.14100/a19c3abd-bc20-3437-94c5-f362b31dd008
CMIP6.ScenarioMIP.KIOST.KIOST-ESM.ssp126.r1i1p1f1.SImon.sitemptop.gr1.v20191104, hdl:21.14100/b564d849-37ba-37af-9441-e8def492ff9a
CMIP6.ScenarioMIP.NIMS-KMA.KACE-1-0-G.ssp126.r3i1p1f1.Amon.hur.gr.v20191023, hdl:21.14100/163ccef0-3c32-3af8-94be-bc25a6aacbe6
CMIP6.ScenarioMIP.MOHC.HadGEM3-GC31-LL.ssp126.r1i1p1f3.Amon.psl.gn.v20200114, hdl:21.14100/6364d03d-5c1b-331c-afd1-64ae22bb9ae8
CMIP6.ScenarioMIP.MOHC.UKESM1-0-LL.ssp126.r1i1p1f2.Omon.tos.gn.v20190708, hdl:21.14100/4f12137f-db12-3ac3-884d-dd973bc50a7e
CMIP6.ScenarioMIP.NASA-GISS.GISS-E2-1-G.ssp460.r1i1p1f2.Omon.sos.gn.v20200115, hdl:21.14100/3454d575-b880-3fbd-975a-7f5244da4f10
CMIP6.ScenarioMIP.CNRM-CERFACS.CNRM-CM6-1-HR.ssp245.r1i1p1f2.SImon.siconc.gn.v20191202, hdl:21.14100/bd413d06-c438-3f9d-bc9d-f99d71f40270
CMIP6.ScenarioMIP.CNRM-CERFACS.CNRM-ESM2-1.ssp370.r1i1p1f2.Amon.vas.gr.v20191021, hdl:21.14100/fde23ba5-0cc5-3e52-8d99-ece4d84c470a
CMIP6.ScenarioMIP.CSIRO-ARCCSS.ACCESS-CM2.ssp370.r1i1p1f1.Amon.prsn.gn.v20191108, hdl:21.14100/c408c7a1-f26a-3ea7-ae01-db2905a939ed
CMIP6.ScenarioMIP.NCC.NorESM2-MM.ssp245.r1i1p1f1.Lmon.mrro.gn.v20191108, hdl:21.14100/36e7c05b-e24a-3958-904c-076feeabe6c0
CMIP6.CMIP.NCAR.CESM2-FV2.historical.r1i1p1f1.Amon.hus.gn.v20191120, hdl:21.14100/114d68fe-5d7e-3dee-a45d-693b42339535
CMIP6.CMIP.CNRM-CERFACS.CNRM-ESM2-1.historical.r1i1p1f2.Ofx.areacello.gn.v20181206, hdl:21.14100/39d4606b-0bc8-3603-80f3-4a768ed94097
CMIP6.ScenarioMIP.CAS.FGOALS-g3.ssp434.r1i1p1f1.Ofx.deptho.gn.v20201021, hdl:21.14100/67c2b471-b2b2-3e54-92d1-d7be0aeb5b63
CMIP6.ScenarioMIP.NCAR.CESM2-WACCM.ssp534-over.r1i1p1f1.LImon.snd.gn.v20200701, hdl:21.14100/4e972fe1-a131-3004-a4ab-898eee0bfcfb
CMIP6.CMIP.NIMS-KMA.UKESM1-0-LL.historical.r13i1p1f2.Omon.tos.gn.v20200805, hdl:21.14100/e3cb44fa-60b2-330e-a8a2-76bfa42cf94b
CMIP6.CMIP.NCAR.CESM2-WACCM-FV2.historical.r1i1p1f1.Amon.rlut.gn.v20191120, hdl:21.14100/4be517dd-dbf5-38e1-8cc4-586c00f0ad2b
CMIP6.CMIP.CCCma.CanESM5.historical.r1i1p1f1.fx.sftgif.gn.v20190429, hdl:21.14100/bced443d-3c1e-3d7b-8c6d-5fd4e5d0a002
CMIP6.CMIP.EC-Earth-Consortium.EC-Earth3-CC.historical.r1i1p1f1.Omon.zos.gn.v20210113, hdl:21.14100/a7f251d9-97f7-36c3-b123-099af69d6856
CMIP6.ScenarioMIP.CAS.FGOALS-g3.ssp126.r1i1p1f1.Lmon.mrsos.gn.v20200914, hdl:21.14100/259328b4-99cf-3c26-8e84-fc4ca74a0e18
CMIP6.ScenarioMIP.MIROC.MIROC6.ssp126.r1i1p1f1.Omon.zos.gn.v20190627, hdl:21.14100/d38712e3-0268-342f-9d58-87bdbfe8a0be
CMIP6.ScenarioMIP.CSIRO.ACCESS-ESM1-5.ssp126.r1i1p1f1.Amon.tauu.gn.v20191115, hdl:21.14100/9c6e6e24-9047-31ad-b171-bf06e4c04169
CMIP6.ScenarioMIP.MIROC.MIROC-ES2L.ssp245.r1i1p1f2.Amon.hurs.gn.v20190823, hdl:21.14100/a511dda6-d9b7-31a3-a7f6-81b8cdd1bb9a
CMIP6.ScenarioMIP.CMCC.CMCC-ESM2.ssp126.r1i1p1f1.Amon.rlus.gn.v20210126, hdl:21.14100/9c35e21b-1b4d-3e2e-8c9c-0390482a4443
CMIP6.CMIP.EC-Earth-Consortium.EC-Earth3-AerChem.historical.r1i1p1f1.LImon.snw.gr.v20200624, hdl:21.14100/0deb0275-3326-34d8-8c4f-e87ce62d4d81
CMIP6.ScenarioMIP.MOHC.HadGEM3-GC31-MM.ssp585.r1i1p1f3.day.tasmin.gn.v20200515, hdl:21.14100/fcf4dcea-d3f0-3fd9-bf91-e90153fdff08
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r1i1p1f1.Amon.prsn.gn.v20190429, hdl:21.14100/c61b7a1d-b2bb-33ce-831c-959a1884ef32
CMIP6.CMIP.CNRM-CERFACS.CNRM-CM6-1-HR.historical.r1i1p1f2.fx.orog.gr.v20191021, hdl:21.14100/20c958a8-5eb1-396b-9588-29646542d216
CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3.ssp245.r1i1p1f1.Amon.hfls.gr.v20200310, hdl:21.14100/031ae4fd-ae40-30fa-b862-30774b31d0d3
CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3-Veg.ssp585.r1i1p1f1.Ofx.sftof.gn.v20200919, hdl:21.14100/7072da3f-5c2a-336f-bf5d-4abfe3943f36
CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp119.r1i1p1f1.LImon.snd.gn.v20190603, hdl:21.14100/01c25f34-be19-3c0b-846e-ac545edc1fdb
CMIP6.ScenarioMIP.CCCma.CanESM5-CanOE.ssp585.r1i1p2f1.Amon.ps.gn.v20190429, hdl:21.14100/56b6b1af-ec30-3ef8-aafc-864cb1530900
CMIP6.CMIP.CAS.CAS-ESM2-0.historical.r1i1p1f1.Amon.hur.gn.v20200502, hdl:21.14100/9508eb9e-99d9-3cd9-b143-c3bb12b7b23d
CMIP6.ScenarioMIP.MOHC.UKESM1-0-LL.ssp534-over.r1i1p1f2.Amon.sfcWind.gn.v20190830, hdl:21.14100/d5776385-dc49-3edd-b90d-7530e582bb69
CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3.ssp245.r1i1p1f1.day.pr.gr.v20200310, hdl:21.14100/a29fe4f2-3e4f-3abf-804d-21fb69ade153
CMIP6.ScenarioMIP.NIMS-KMA.KACE-1-0-G.ssp370.r1i1p1f1.Amon.ps.gr.v20191125, hdl:21.14100/3fd6457a-6af9-3138-abea-ba46b9366eb8
CMIP6.CMIP.KIOST.KIOST-ESM.historical.r1i1p1f1.Amon.rlds.gr1.v20191106, hdl:21.14100/d85f5fe3-39fe-3627-87d7-3504caed4ad2
CMIP6.ScenarioMIP.KIOST.KIOST-ESM.ssp126.r1i1p1f1.Amon.psl.gr1.v20191106, hdl:21.14100/2188d408-1c3f-3e6c-bb85-21459378e51a
CMIP6.ScenarioMIP.AS-RCEC.TaiESM1.ssp370.r1i1p1f1.Amon.hus.gn.v20201014, hdl:21.14100/eea208f2-73c6-30c2-a97f-dfff60dd95ba
CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3-Veg.ssp245.r1i1p1f1.Lmon.mrro.gr.v20200225, hdl:21.14100/ae313d14-a583-3f02-8261-7bb300c745f5
CMIP6.ScenarioMIP.NCAR.CESM2-WACCM.ssp370.r1i1p1f1.fx.orog.gn.v20190815, hdl:21.14100/af5d1d01-4050-33c9-a033-84d3333cdfd6
CMIP6.CMIP.CNRM-CERFACS.CNRM-CM6-1-HR.historical.r1i1p1f2.Amon.hus.gr.v20191021, hdl:21.14100/74086129-e2a7-3314-9bbd-15ed1b342cd0
CMIP6.ScenarioMIP.NCC.NorESM2-MM.ssp245.r1i1p1f1.Ofx.sftof.gn.v20191108, hdl:21.14100/45631a28-d986-34b5-8b05-79865dec05ed
CMIP6.ScenarioMIP.CNRM-CERFACS.CNRM-ESM2-1.ssp460.r1i1p1f2.Amon.tasmax.gr.v20190328, hdl:21.14100/c01c6a46-401e-3c2e-a654-35e645e999c4
CMIP6.ScenarioMIP.MIROC.MIROC6.ssp119.r1i1p1f1.Amon.ps.gn.v20190807, hdl:21.14100/071a066a-9a29-351a-adf1-5ca3858aa202
CMIP6.ScenarioMIP.CAMS.CAMS-CSM1-0.ssp585.r1i1p1f1.Amon.vas.gn.v20190708, hdl:21.14100/f2836be6-aad6-33a9-836c-9352ca26e161
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r1i1p1f1.Amon.zg.gn.v20190429, hdl:21.14100/60136bba-6e6d-3c65-9065-927471b96f81
CMIP6.ScenarioMIP.CNRM-CERFACS.CNRM-CM6-1.ssp585.r1i1p1f2.Omon.zos.gn.v20190219, hdl:21.14100/1540b854-f615-3625-a6b1-f4c0bdcfc0b3
CMIP6.ScenarioMIP.MOHC.UKESM1-0-LL.ssp245.r1i1p1f2.Amon.prsn.gn.v20190507, hdl:21.14100/586f04db-05d6-366b-9086-778f71d00598
CMIP6.ScenarioMIP.CSIRO.ACCESS-ESM1-5.ssp585.r1i1p1f1.day.pr.gn.v20191115, hdl:21.14100/036d66a7-1c86-3170-85de-34fafa25541b
CMIP6.CMIP.KIOST.KIOST-ESM.historical.r1i1p1f1.Ofx.deptho.gr1.v20201208, hdl:21.14100/92b5d1ea-554a-3fb0-a54a-7dea5959032c
CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3.ssp245.r1i1p1f1.Amon.evspsbl.gr.v20201122, hdl:21.14100/5b283713-4e31-31c0-9f2b-65ef325b4a17
CMIP6.ScenarioMIP.BCC.BCC-CSM2-MR.ssp126.r1i1p1f1.Amon.pr.gn.v20190314, hdl:21.14100/b3d2b054-733f-3015-8a81-2bdf6949fa00
CMIP6.ScenarioMIP.NIMS-KMA.KACE-1-0-G.ssp126.r1i1p1f1.day.pr.gr.v20191011, hdl:21.14100/c542f852-f863-34b3-a0fe-8dffd4346746
CMIP6.ScenarioMIP.BCC.BCC-CSM2-MR.ssp245.r1i1p1f1.LImon.snw.gn.v20190308, hdl:21.14100/614d4b39-d042-3bde-8baf-262efbd65b2b
CMIP6.ScenarioMIP.CNRM-CERFACS.CNRM-CM6-1-HR.ssp126.r1i1p1f2.Amon.ta.gr.v20200127, hdl:21.14100/9b170396-a7df-33a1-977b-1fcee039f8dc
CMIP6.ScenarioMIP.IPSL.IPSL-CM6A-LR.ssp534-over.r1i1p1f1.day.tasmin.gr.v20190909, hdl:21.14100/2f5a6c8f-56b4-314b-a5cc-a876c975d708
CMIP6.ScenarioMIP.CCCR-IITM.IITM-ESM.ssp370.r1i1p1f1.Amon.hus.gn.v20200915, hdl:21.14100/204ace3b-1e14-39ed-8354-05429d9772a7
CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.Amon.rsus.gn.v20190710, hdl:21.14100/d68491bd-8b59-32ff-8a97-e3285ceb6ed2
CMIP6.ScenarioMIP.NIMS-KMA.KACE-1-0-G.ssp585.r1i1p1f1.Lmon.mrro.gr.v20191002, hdl:21.14100/cd951c58-2d60-3467-b819-d6414986893d
CMIP6.ScenarioMIP.MOHC.HadGEM3-GC31-LL.ssp245.r1i1p1f3.Amon.evspsbl.gn.v20190908, hdl:21.14100/012f9eb9-b07e-37bf-bcea-2b9c1b07a135
CMIP6.CMIP.NASA-GISS.GISS-E2-1-H.historical.r1i1p1f1.Amon.ta.gn.v20190403, hdl:21.14100/43819860-dd2c-394f-949f-e8e8b4c6a56c
CMIP6.CMIP.THU.CIESM.historical.r1i1p1f1.Amon.va.gr.v20200417, hdl:21.14100/e2529690-ccaa-3ab3-8db1-98b5e107ce6a
CMIP6.ScenarioMIP.IPSL.IPSL-CM6A-LR.ssp370.r1i1p1f1.Amon.hfss.gr.v20190119, hdl:21.14100/5d35feb0-3372-33bd-9b12-0d855110a0a7
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r1i1p1f1.fx.sftlf.gn.v20190429, hdl:21.14100/53dec167-e3cd-3523-a22a-b5e4ae2cb476
CMIP6.ScenarioMIP.BCC.BCC-CSM2-MR.ssp245.r1i1p1f1.Amon.uas.gn.v20190314, hdl:21.14100/f6cd4f99-4ef2-31f7-9299-6f5cc2e744e4
CMIP6.ScenarioMIP.NCAR.CESM2.ssp585.r4i1p1f1.Omon.tos.gn.v20200528, hdl:21.14100/d544a330-4888-31f2-a32b-80898c425730
CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3-Veg-LR.ssp370.r1i1p1f1.Amon.hfss.gr.v20201123, hdl:21.14100/77ebc334-0919-3402-83b5-3d5dea893345
CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3-Veg.ssp119.r1i1p1f1.day.psl.gr.v20200226, hdl:21.14100/65cc689e-e2b5-3b3f-a3e7-5f8668706496
CMIP6.ScenarioMIP.IPSL.IPSL-CM6A-LR.ssp245.r1i1p1f1.Amon.tasmax.gr.v20190119, hdl:21.14100/01bf15c7-ef04-3455-9af7-d1b5554e7783
CMIP6.ScenarioMIP.CSIRO.ACCESS-ESM1-5.ssp370.r1i1p1f1.fx.orog.gn.v20191115, hdl:21.14100/32a6ea10-4383-3903-9da9-fa058ebcd858
CMIP6.ScenarioMIP.MOHC.UKESM1-0-LL.ssp126.r1i1p1f2.Amon.rsus.gn.v20190503, hdl:21.14100/bc062a25-8e84-3282-a2e2-3523ef8889ba
CMIP6.ScenarioMIP.NUIST.NESM3.ssp245.r1i1p1f1.Amon.sfcWind.gn.v20190731, hdl:21.14100/788cd9eb-d00c-33d6-8810-171a90d8a1b1
CMIP6.ScenarioMIP.NCAR.CESM2-WACCM.ssp585.r1i1p1f1.Amon.rsds.gn.v20200702, hdl:21.14100/0cd7eb42-1f89-360d-895a-3027ae488ca6
CMIP6.CMIP.AWI.AWI-ESM-1-1-LR.historical.r1i1p1f1.Amon.hurs.gn.v20200212, hdl:21.14100/6c8ec885-2604-3f9a-b492-b60768b7a172
CMIP6.ScenarioMIP.CSIRO-ARCCSS.ACCESS-CM2.ssp370.r1i1p1f1.Omon.sos.gn.v20191108, hdl:21.14100/81780203-2025-3edc-9b8b-f5e7c0b3860b
CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.Amon.zg.gn.v20210114, hdl:21.14100/a5b57a2e-c754-3d39-bdd9-119f17e7ffbf
CMIP6.ScenarioMIP.MOHC.UKESM1-0-LL.ssp534-over.r1i1p1f2.Amon.vas.gn.v20190830, hdl:21.14100/6ebfb53f-af64-38ec-b6e9-1b8205a3524d
CMIP6.ScenarioMIP.CAS.FGOALS-g3.ssp460.r1i1p1f1.Amon.tasmax.gn.v20191216, hdl:21.14100/0a2b68d2-7717-3615-a706-314a82760689
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r1i1p1f1.Amon.tasmax.gn.v20190429, hdl:21.14100/098f3032-8d33-35ea-a3d9-7f0af11408e3
CMIP6.CMIP.EC-Earth-Consortium.EC-Earth3-CC.historical.r1i1p1f1.Amon.huss.gr.v20210113, hdl:21.14100/10c4f506-ec64-3361-aaf9-cdd398686d6d
CMIP6.ScenarioMIP.CCCma.CanESM5-CanOE.ssp585.r1i1p2f1.Amon.huss.gn.v20190429, hdl:21.14100/4c88a9e3-8547-301f-a428-f1b208973017
CMIP6.ScenarioMIP.NOAA-GFDL.GFDL-ESM4.ssp245.r1i1p1f1.Amon.ta.gr1.v20180701, hdl:21.14100/cc746673-209f-363f-836d-9c8a36a53cae
CMIP6.ScenarioMIP.CNRM-CERFACS.CNRM-CM6-1-HR.ssp585.r1i1p1f2.Amon.ta.gr.v20191202, hdl:21.14100/775721d5-1233-3c2f-931d-082ca9e05502
CMIP6.ScenarioMIP.AWI.AWI-CM-1-1-MR.ssp126.r1i1p1f1.day.huss.gn.v20190529, hdl:21.14100/f51f61ef-166a-3f27-a0ec-a0a6281306f7
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r1i1p1f1.day.sfcWind.gn.v20190429, hdl:21.14100/b9cbe357-5db8-3617-9509-d4e2c4134f2e
CMIP6.CMIP.NCC.NorESM2-LM.historical.r1i1p1f1.SImon.sitemptop.gn.v20190815, hdl:21.14100/c5255c44-9622-3b15-b408-fb89db6ef090
CMIP6.ScenarioMIP.AWI.AWI-CM-1-1-MR.ssp370.r1i1p1f1.Amon.tauu.gn.v20190529, hdl:21.14100/706a20f5-a654-3f92-aa6a-ce4ac32bd36a
CMIP6.ScenarioMIP.MPI-M.MPI-ESM1-2-LR.ssp370.r1i1p1f1.fx.mrsofc.gn.v20190815, hdl:21.14100/117db960-73b3-3eb1-963d-2d3ddabe8503
CMIP6.ScenarioMIP.CCCR-IITM.IITM-ESM.ssp126.r1i1p1f1.day.tasmin.gn.v20201112, hdl:21.14100/3dce504f-99df-359c-b9e5-e82ce706a1a6
CMIP6.ScenarioMIP.MPI-M.MPI-ESM1-2-LR.ssp245.r1i1p1f1.Amon.uas.gn.v20190710, hdl:21.14100/159e4ab9-8522-3cad-9072-1ea9405eb7a1
CMIP6.ScenarioMIP.CMCC.CMCC-ESM2.ssp245.r1i1p1f1.SImon.sitemptop.gn.v20210129, hdl:21.14100/af37d9c7-d500-323d-954b-038c5ecce4e3
CMIP6.ScenarioMIP.AS-RCEC.TaiESM1.ssp370.r1i1p1f1.fx.sftlf.gn.v20201014, hdl:21.14100/725adc01-8e54-3b1b-ae92-800c950e5377
